t,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
4.23300000000000000E+03,4.09714521243450443E-14,1.17590568706564726E-02,6.91490945605431560E-12,3.79799887570154635E-02,7.13316340591393911E-13,3.94239990139487548E-03,3.31185425915928105E-13,2.00010981215833746E-03,4.24244397886792903E-15,5.22369932121458786E-18,1.58218210003195506E-05,1.46682088972920326E-15,2.30017456622936928E-08,1.35248219779925152E-05,9.35334263164599480E-06,3.33112325500179599E-08,3.32693238294480213E-25,4.79631115976888267E-14,2.59103653068727354E-07,2.86841656340652753E-04,3.03783614843269184E-03,4.77774543517841028E-13
4.25000000000000000E+03,3.88060847223303886E-14,1.17590568706551438E-02,6.54945207664406399E-12,3.79799887570230685E-02,6.75617116589867970E-13,3.94239990138651845E-03,3.13682064718511945E-13,2.00010981215641712E-03,4.01822810611535166E-15,4.94762347710382284E-18,1.58218210004839190E-05,1.38929846926714959E-15,2.30017456622936928E-08,1.35248219780511468E-05,9.35334263175926344E-06,3.33112325497589465E-08,2.98454645696997315E-25,4.54282305288502543E-14,2.59103671723261488E-07,2.86841656340680021E-04,3.03783614843322093E-03,4.52523853869258106E-13
4.26700000000000000E+03,3.67551583699590977E-14,1.17590568706538827E-02,6.20330935305412387E-12,3.79799887570302988E-02,6.39910320645246811E-13,3.94239990137860812E-03,2.97103767335094608E-13,2.00010981215459956E-03,3.80586218538171981E-15,4.68613841761318257E-18,1.58218210006393293E-05,1.31587315821724914E-15,2.30017456622936928E-08,1.35248219781067410E-05,9.35334263186644529E-06,3.33112325495141407E-08,2.67741264352557409E-25,4.30273195428547871E-14,2.59103689391891412E-07,2.86841656340705987E-04,3.03783614843372400E-03,4.28607679289426552E-13
4.28400000000000000E+03,3.48126247846622969E-14,1.17590568706526909E-02,5.87546049339243197E-12,3.79799887570371614E-02,6.06090651662620881E-13,3.94239990137111584E-03,2.81401643552428923E-13,2.00010981215287915E-03,3.60471993913718727E-15,4.43847301045909460E-18,1.58218210007866757E-05,1.24632842173144158E-15,2.30017456622936928E-08,1.35248219781593773E-05,9.35334263196801810E-06,3.33112325492820140E-08,2.40188847192805705E-25,4.07532982352662880E-14,2.59103706126723045E-07,2.86841656340730707E-04,3.03783614843420148E-03,4.05955489804783922E-13
4.30100000000000000E+03,3.29727553395117486E-14,1.17590568706515616E-02,5.56493865527104926E-12,3.79799887570436701E-02,5.74058373777207285E-13,3.94239990136401996E-03,2.66529387036343584E-13,2.00010981215125111E-03,3.41420818901964769E-15,4.20389687819226221E-18,1.58218210009263277E-05,1.18045916896668196E-15,2.30017456622936928E-08,1.35248219782092167E-05,9.35334263206426137E-06,3.33112325490619906E-08,2.15471779436570096E-25,3.85994604055748392E-14,2.59103721977107968E-07,2.86841656340754126E-04,3.03783614843465425E-03,3.84500482996142228E-13
4.31800000000000000E+03,3.12301241691576334E-14,1.17590568706504913E-02,5.27082809453953580E-12,3.79799887570498665E-02,5.43719022228387239E-13,3.94239990135730571E-03,2.52443138771990248E-13,2.00010981214970981E-03,3.23376510652217198E-15,3.98171824427808613E-18,1.58218210010585462E-05,1.11807114826192824E-15,2.30017456622936928E-08,1.35248219782564439E-05,9.35334263215540042E-06,3.33112325488537131E-08,1.93298281608511813E-25,3.65594542802469715E-14,2.59103736989790011E-07,2.86841656340776569E-04,3.03783614843508576E-03,3.64179386994764473E-13
4.33500000000000000E+03,2.95795921686975980E-14,1.17590568706494800E-02,4.99226146471044390E-12,3.79799887570557299E-02,5.14983124778450477E-13,3.94239990135094448E-03,2.39101357721455543E-13,2.00010981214825048E-03,3.06285855613309032E-15,3.77128189301350810E-18,1.58218210011835378E-05,1.05898037428042084E-15,2.30017456622936928E-08,1.35248219783012197E-05,9.35334263224163007E-06,3.33112325486568706E-08,1.73406600654761874E-25,3.46272637810347365E-14,2.59103751209042264E-07,2.86841656340797819E-04,3.03783614843549429E-03,3.44932273890569930E-13
4.35200000000000000E+03,2.80162918382045388E-14,1.17590568706485224E-02,4.72841725911193344E-12,3.79799887570613087E-02,4.87765937854583741E-13,3.94239990134492239E-03,2.26464698317203193E-13,2.00010981214686703E-03,2.90098452604252705E-15,3.57196723726345025E-18,1.58218210013020885E-05,1.00301258542776439E-15,2.30017456622936928E-08,1.35248219783436052E-05,9.35334263232336705E-06,3.33112325484701528E-08,1.55560737641889370E-25,3.27971907832660804E-14,2.59103764676798045E-07,2.86841656340818040E-04,3.03783614843588200E-03,3.26702383001773680E-13
4.36900000000000000E+03,2.65356129282358064E-14,1.17590568706476134E-02,4.47851738822435363E-12,3.79799887570666031E-02,4.61987196635895660E-13,3.94239990133922035E-03,2.14495894430176342E-13,2.00010981214555818E-03,2.74766564178600074E-15,3.38318648832008834E-18,1.58218210014142933E-05,9.50002729946639433E-16,2.30017456622936928E-08,1.35248219783837665E-05,9.35334263240075368E-06,3.33112325482934538E-08,1.39552287697752642E-25,3.10638383118009701E-14,2.59103777432774306E-07,2.86841656340837284E-04,3.03783614843625019E-03,3.09435953484900386E-13
4.38600000000000000E+03,2.51331888439585761E-14,1.17590568706467530E-02,4.24182488505578326E-12,3.79799887570716338E-02,4.37570878348499894E-13,3.94239990133382189E-03,2.03159649469724483E-13,2.00010981214432003E-03,2.60244975844417101E-15,3.20438292248256186E-18,1.58218210015207450E-05,8.99794479169720698E-16,2.30017456622936928E-08,1.35248219784217830E-05,9.35334263247412028E-06,3.33112325481257809E-08,1.25191397686680454E-25,2.94220946250681733E-14,2.59103789514588944E-07,2.86841656340855607E-04,3.03783614843660017E-03,2.93082065791347546E-13
4.40300000000000000E+03,2.38048837678787622E-14,1.17590568706459377E-02,4.01764173179029659E-12,3.79799887570764286E-02,4.14444978070670122E-13,3.94239990132871053E-03,1.92422532292772460E-13,2.00010981214314865E-03,2.46490862724576068E-15,3.03502923925403198E-18,1.58218210016213488E-05,8.52239766499864654E-16,2.30017456622936928E-08,1.35248219784578395E-05,9.35334263254352785E-06,3.33112325479673924E-08,1.12308350473140082E-25,2.78671181403097922E-14,2.59103800957871977E-07,2.86841656340873117E-04,3.03783614843693367E-03,2.77592491503137246E-13
4.42000000000000000E+03,2.25467804630938697E-14,1.17590568706451640E-02,3.80530680129920048E-12,3.79799887570809874E-02,3.92541296386755788E-13,3.94239990132387325E-03,1.82252878613477643E-13,2.00010981214203930E-03,2.33463663264031215E-15,2.87462600630535339E-18,1.58218210017167653E-05,8.07198350754120144E-16,2.30017456622936928E-08,1.35248219784919732E-05,9.35334263260931521E-06,3.33112325478171499E-08,1.00751064541359456E-25,2.63943231555074714E-14,2.59103811796370310E-07,2.86841656340889814E-04,3.03783614843724983E-03,2.62921551104999541E-13
4.43700000000000000E+03,2.13551687211724576E-14,1.17590568706444354E-02,3.60419390744464777E-12,3.79799887570853242E-02,3.71795238263765302E-13,3.94239990131929445E-03,1.72620697623710560E-13,2.00010981214099066E-03,2.21124959611816681E-15,2.72270018662492134E-18,1.58218210018071065E-05,7.64537402585557555E-16,2.30017456622936928E-08,1.35248219785243197E-05,9.35334263267161787E-06,3.33112325476749146E-08,9.03831087834147534E-26,2.49993663259219927E-14,2.59103822062046995E-07,2.86841656340905697E-04,3.03783614843755210E-03,2.49025979273208278E-13
4.45400000000000000E+03,2.02265344205675840E-14,1.17590568706437450E-02,3.41370995842596058E-12,3.79799887570894390E-02,3.52145622557403221E-13,3.94239990131495851E-03,1.63497583548694939E-13,2.00010981213999796E-03,2.09438364324952639E-15,2.57880374350940790E-18,1.58218210018924230E-05,7.24131112763076623E-16,2.30017456622936928E-08,1.35248219785550043E-05,9.35334263273053071E-06,3.33112325475406665E-08,8.10814756678599492E-26,2.36781338553566240E-14,2.59103831785176101E-07,2.86841656340920930E-04,3.03783614843783833E-03,2.35864797284048597E-13
4.47100000000000000E+03,1.91575491633044311E-14,1.17590568706430892E-02,3.23329320772350663E-12,3.79799887570933456E-02,3.33534501586054672E-13,3.94239990131085242E-03,1.54856631877001574E-13,2.00010981213905774E-03,1.98369413059972494E-15,2.44251231928094604E-18,1.58218210019735485E-05,6.85860321153725450E-16,2.30017456622936928E-08,1.35248219785840118E-05,9.35334263278645182E-06,3.33112325474129365E-08,7.27375402755334972E-26,2.24267293643792327E-14,2.59103840994431706E-07,2.86841656340935350E-04,3.03783614843810982E-03,2.23399192165560100E-13
4.48800000000000000E+03,1.81450604593542161E-14,1.17590568706424717E-02,3.06241159747836271E-12,3.79799887570970648E-02,3.15906990239945348E-13,3.94239990130696577E-03,1.46672360017783347E-13,2.00010981213816826E-03,1.87885462936019841E-15,2.31342398383611158E-18,1.58218210020504286E-05,6.49612165313631792E-16,2.30017456622936928E-08,1.35248219786114811E-05,9.35334263283943543E-06,3.33112325472918902E-08,6.52523472158331269E-26,2.12414623996760919E-14,2.59103849716972226E-07,2.86841656340949228E-04,3.03783614843836872E-03,2.11592402235861226E-13
4.50500000000000000E+03,1.71860824298064456E-14,1.17590568706418836E-02,2.90056118942985901E-12,3.79799887571005829E-02,2.99211104122366637E-13,3.94239990130328382E-03,1.38920632151385932E-13,2.00010981213732519E-03,1.77955596269301573E-15,2.19115804933371823E-18,1.58218210021231311E-05,6.15279747651057552E-16,2.30017456622936928E-08,1.35248219786375223E-05,9.35334263288957300E-06,3.33112325471774481E-08,5.85374364005901558E-26,2.01188375507611654E-14,2.59103857978520836E-07,2.86841656340962347E-04,3.03783614843861289E-03,2.00409608691702445E-13
4.52200000000000000E+03,1.62777870013563820E-14,1.17590568706413268E-02,2.74726467877615020E-12,3.79799887571039343E-02,2.83397606245213435E-13,3.94239990129979963E-03,1.31578588051637757E-13,2.00010981213652765E-03,1.68550529395365421E-15,2.07535394752824962E-18,1.58218210021920931E-05,5.82761820180308059E-16,2.30017456622936928E-08,1.35248219786621726E-05,9.35334263293710510E-06,3.33112325470688890E-08,5.25135398043132860E-26,1.90555441418233262E-14,2.59103865803441325E-07,2.86841656340974815E-04,3.03783614843884621E-03,1.89817832925732896E-13
4.53900000000000000E+03,1.54174955661789536E-14,1.17590568706407994E-02,2.60206998657889443E-12,3.79799887571071054E-02,2.68419861826636765E-13,3.94239990129649845E-03,1.24624575669917057E-13,2.00010981213577261E-03,1.59642526310121659E-15,1.96567016643623331E-18,1.58218210022571114E-05,5.51962485936356246E-16,2.30017456622936928E-08,1.35248219786855745E-05,9.35334263298200971E-06,3.33112325469665965E-08,4.71095467042841792E-26,1.80484464683813488E-14,2.59103873214809783E-07,2.86841656340986741E-04,3.03783614843906652E-03,1.79785839271054659E-13
4.55600000000000000E+03,1.46026710825816365E-14,1.17590568706403015E-02,2.46454892656025996E-12,3.79799887571101169E-02,2.54233700762792885E-13,3.94239990129337334E-03,1.18038087282193915E-13,2.00010981213505790E-03,1.51205316874989331E-15,1.86178324320045009E-18,1.58218210023188296E-05,5.22790916169961870E-16,2.30017456622936928E-08,1.35248219787077227E-05,9.35334263302459344E-06,3.33112325468694789E-08,4.22613430410127123E-26,1.70945745499374066E-14,2.59103880234482731E-07,2.86841656340998017E-04,3.03783614843927598E-03,1.70284042885687409E-13
4.57300000000000000E+03,1.38309105931330554E-14,1.17590568706398280E-02,2.33429594236025351E-12,3.79799887571129827E-02,2.40797287367970476E-13,3.94239990129041477E-03,1.11799699010680253E-13,2.00010981213438136E-03,1.43214019344987057E-15,1.76338681018194588E-18,1.58218210023771800E-05,4.95161082489286525E-16,2.30017456622936928E-08,1.35248219787287223E-05,9.35334263306488680E-06,3.33112325467776883E-08,3.79123112366739953E-26,1.61911153713504900E-14,2.59103886883161442E-07,2.86841656341008697E-04,3.03783614843947504E-03,1.61284422505394121E-13
4.59000000000000000E+03,1.30999381382755035E-14,1.17590568706393804E-02,2.21092691153197976E-12,3.79799887571156958E-02,2.28070996999216009E-13,3.94239990128761320E-03,1.05891013542096181E-13,2.00010981213374212E-03,1.35645066991275540E-15,1.67019069146780761E-18,1.58218210024322439E-05,4.68991503158013119E-16,2.30017456622936928E-08,1.35248219787486513E-05,9.35334263310297109E-06,3.33112325466911321E-08,3.40108737180100191E-26,1.53354045871464627E-14,2.59103893180453300E-07,2.86841656341018996E-04,3.03783614843966413E-03,1.52760437807852322E-13
4.60700000000000000E+03,1.24075980443292508E-14,1.17590568706389571E-02,2.09407801274490601E-12,3.79799887571182701E-02,2.16017299201256148E-13,3.94239990128495820E-03,1.00294605872799825E-13,2.00010981213313626E-03,1.28476138601653932E-15,1.58192004712698641E-18,1.58218210024845126E-05,4.44205002801546406E-16,2.30017456622936928E-08,1.35248219787675114E-05,9.35334263313908858E-06,3.33112325466089368E-08,3.05109232408935793E-26,1.45249186641969124E-14,2.59103899144929289E-07,2.86841656341028700E-04,3.03783614843984367E-03,1.44686951143509412E-13
4.62400000000000000E+03,1.17518485663559522E-14,1.17590568706385581E-02,1.98340465285805489E-12,3.79799887571207195E-02,2.04600647027324170E-13,3.94239990128244719E-03,9.49939719217255722E-14,2.00010981213256337E-03,1.21686092654235012E-15,1.49831456269422336E-18,1.58218210025343961E-05,4.20728484813094655E-16,2.30017456622936928E-08,1.35248219787853007E-05,9.35334263317344254E-06,3.33112325465304010E-08,2.73711436778166985E-26,1.37572674397110727E-14,2.59103904794178896E-07,2.86841656341037970E-04,3.03783614844001411E-03,1.37040153403699915E-13
4.64100000000000000E+03,1.11307558669409775E-14,1.17590568706381765E-02,1.87858045069793457E-12,3.79799887571230441E-02,1.93787372209482802E-13,3.94239990128006888E-03,8.99734798590324609E-14,2.00010981213202040E-03,1.15254904970061460E-15,1.41912768148998393E-18,1.58218210025818333E-05,3.98492715788194019E-16,2.30017456622936928E-08,1.35248219788021160E-05,9.35334263320605500E-06,3.33112325464556702E-08,2.45544706448412170E-26,1.30301870725279949E-14,2.59103910144861990E-07,2.86841656341046752E-04,3.03783614844017587E-03,1.29797493806352239E-13
4.65800000000000000E+03,1.05424883132129091E-14,1.17590568706378174E-02,1.77929627454444418E-12,3.79799887571252506E-02,1.83545585869280987E-13,3.94239990127781634E-03,8.52183240070703149E-14,2.00010981213150649E-03,1.09163609660820974E-15,1.34412587751281503E-18,1.58218210026261840E-05,3.77432121352087638E-16,2.30017456622936928E-08,1.35248219788181588E-05,9.35334263323672268E-06,3.33112325463859620E-08,2.20274865637760212E-26,1.23415333669376745E-14,2.59103915212758051E-07,2.86841656341055155E-04,3.03783614844032939E-03,1.22937613392639548E-13
4.67500000000000000E+03,9.98531107528350512E-15,1.17590568706374757E-02,1.68525933048684172E-12,3.79799887571273392E-02,1.73845084475869058E-13,3.94239990127568437E-03,8.07144811778069495E-14,2.00010981213101990E-03,1.03394243197575001E-15,1.27308796676002907E-18,1.58218210026683933E-05,3.57484592777608193E-16,2.30017456622936928E-08,1.35248219788333072E-05,9.35334263326584367E-06,3.33112325463195560E-08,1.97606811875020707E-26,1.16892754493499121E-14,2.59103920012812766E-07,2.86841656341063069E-04,3.03783614844047424E-03,1.16440282038432616E-13
4.69200000000000000E+03,9.45758101007980270E-15,1.17590568706371548E-02,1.59619229895833889E-12,3.79799887571293238E-02,1.64657260774118461E-13,3.94239990127366342E-03,7.64486693173987769E-14,2.00010981213055977E-03,9.79297914351847562E-16,1.20580445494290486E-18,1.58218210027082411E-05,3.38591303823093443E-16,2.30017456622936928E-08,1.35248219788476898E-05,9.35334263329337902E-06,3.33112325462568954E-08,1.77271712167995918E-26,1.10714897791236106E-14,2.59103924559181324E-07,2.86841656341070659E-04,3.03783614844061259E-03,1.10286338794282619E-13
4.70900000000000000E+03,8.95774181573790439E-15,1.17590568706368477E-02,1.51183251690879458E-12,3.79799887571312181E-02,1.55955019420756918E-13,3.94239990127175175E-03,7.24083083372005434E-14,2.00010981213012348E-03,9.27541394370677956E-16,1.14207691968098922E-18,1.58218210027465101E-05,3.20696537251676149E-16,2.30017456622936928E-08,1.35248219788612152E-05,9.35334263331965906E-06,3.33112325461966105E-08,1.59029245956325656E-26,1.04863544759781312E-14,2.59103928865271359E-07,2.86841656341077923E-04,3.03783614844074486E-03,1.04457635379416240E-13
4.72600000000000000E+03,8.48431944192687074E-15,1.17590568706365563E-02,1.43193120319800185E-12,3.79799887571330153E-02,1.47712697078661520E-13,3.94239990126994070E-03,6.85814830142693714E-14,2.00010981212971018E-03,8.78520239513086730E-16,1.08171742534315950E-18,1.58218210027824446E-05,3.03747520517931418E-16,2.30017456622936928E-08,1.35248219788740783E-05,9.35334263334443308E-06,3.33112325461400644E-08,1.42664065115500190E-26,9.93214394716871568E-15,2.59103932943781904E-07,2.86841656341084808E-04,3.03783614844086889E-03,9.89369826612160351E-14
4.74300000000000000E+03,8.03591774281654369E-15,1.17590568706362839E-02,1.35625272492785127E-12,3.79799887571347153E-02,1.39905986734461320E-13,3.94239990126822853E-03,6.49569078527960905E-14,2.00010981212931944E-03,8.32089883985981428E-16,1.02454796881631617E-18,1.58218210028161938E-05,2.87694270139159518E-16,2.30017456622936928E-08,1.35248219788863314E-05,9.35334263336778917E-06,3.33112325460870520E-08,1.27982982381146310E-26,9.40722379862872068E-15,2.59103936806740617E-07,2.86841656341091259E-04,3.03783614844098816E-03,9.37080999636965584E-14
4.76000000000000000E+03,7.61121435977413895E-15,1.17590568706360254E-02,1.28457390254933276E-12,3.79799887571363320E-02,1.32511866015950402E-13,3.94239990126660569E-03,6.15238938026254920E-14,2.00010981212894994E-03,7.88113402390445147E-16,9.70399954565319326E-19,1.58218210028484522E-05,2.72489444291615201E-16,2.30017456622936928E-08,1.35248219788978697E-05,9.35334263339002209E-06,3.33112325460362896E-08,1.14811818373939988E-26,8.91004601506115449E-15,2.59103940465539349E-07,2.86841656341097493E-04,3.03783614844110005E-03,8.87555670549775988E-14
4.77700000000000000E+03,7.20895682165098340E-15,1.17590568706357791E-02,1.21668335169456606E-12,3.79799887571378655E-02,1.25508529297950384E-13,3.94239990126506873E-03,5.82723167366323938E-14,2.00010981212859909E-03,7.46461105922515639E-16,9.19113697436568370E-19,1.58218210028790606E-05,2.58088203197013926E-16,2.30017456622936928E-08,1.35248219789087914E-05,9.35334263341110135E-06,3.33112325459881212E-08,1.02996759679804821E-26,8.43914439475835465E-15,2.59103943930968347E-07,2.86841656341103456E-04,3.03783614844120630E-03,8.40647786722079238E-14
4.79400000000000000E+03,6.82795885124156770E-15,1.17590568706355449E-02,1.15238085979546844E-12,3.79799887571393158E-02,1.18875323396621728E-13,3.94239990126361156E-03,5.51925875945082444E-14,2.00010981212826776E-03,7.07010159914920854E-16,8.70537951739833719E-19,1.58218210029079749E-05,2.44448076888369525E-16,2.30017456622936928E-08,1.35248219789191540E-05,9.35334263343103712E-06,3.33112325459426395E-08,9.23976848824058122E-27,7.99313022572565869E-15,2.59103947213247117E-07,2.86841656341108985E-04,3.03783614844130778E-03,7.96219014502490237E-14
4.81100000000000000E+03,6.46709686680767425E-15,1.17590568706353246E-02,1.09147679564557816E-12,3.79799887571406897E-02,1.12592686661990235E-13,3.94239990126223246E-03,5.22756241037415307E-14,2.00010981212795378E-03,6.69644221590299804E-16,8.24529465215331754E-19,1.58218210029354594E-05,2.31528839963302338E-16,2.30017456622936928E-08,1.35248219789289491E-05,9.35334263344995645E-06,3.33112325458993747E-08,8.28893340047862360E-27,7.57068819027410579E-15,2.59103950322055445E-07,2.86841656341114298E-04,3.03783614844140319E-03,7.54138331259210085E-14
4.82800000000000000E+03,6.12530666863485958E-15,1.17590568706351165E-02,1.03379155016872270E-12,3.79799887571420011E-02,1.06642091289784730E-13,3.94239990126092794E-03,4.95128239957345895E-14,2.00010981212765584E-03,6.34253096961479800E-16,7.80952556576788275E-19,1.58218210029613413E-05,2.19292392957654546E-16,2.30017456622936928E-08,1.35248219789382546E-05,9.35334263346782037E-06,3.33112325458586708E-08,7.43594630720135897E-27,7.17057248609451889E-15,2.59103953266561246E-07,2.86841656341119339E-04,3.03783614844149469E-03,7.14281638990745186E-14
4.84500000000000000E+03,5.80158030064323781E-15,1.17590568706349170E-02,9.79155006743063446E-13,3.79799887571432432E-02,1.01005988682017489E-13,3.94239990125969195E-03,4.68960396372826400E-14,2.00010981212737395E-03,6.00732415863863986E-16,7.39678715380528689E-19,1.58218210029857291E-05,2.07702649988277077E-16,2.30017456622936928E-08,1.35248219789470891E-05,9.35334263348469157E-06,3.33112325458203558E-08,6.67073789174022346E-27,6.79160315232525861E-15,2.59103956055448035E-07,2.86841656341124056E-04,3.03783614844158013E-03,6.76531398354216252E-14
4.86200000000000000E+03,5.49496307787560536E-15,1.17590568706347313E-02,9.27406039518827704E-13,3.79799887571444228E-02,9.56677576953067138E-14,3.94239990125852188E-03,4.44175540027996171E-14,2.00010981212710767E-03,5.68983324162786774E-16,7.00586223042063234E-19,1.58218210030091784E-05,1.96725432334025862E-16,2.30017456622936928E-08,1.35248219789553968E-05,9.35334263350080383E-06,3.33112325457834304E-08,5.98422957002651411E-27,6.43266258978964808E-15,2.59103958696940398E-07,2.86841656341128663E-04,3.03783614844166253E-03,6.40776282036155903E-14
4.87900000000000000E+03,5.20455077108761475E-15,1.17590568706345509E-02,8.78392038250393696E-13,3.79799887571455400E-02,9.06116556243257662E-14,3.94239990125741426E-03,4.20700579164283280E-14,2.00010981212685483E-03,5.38912192227503200E-16,6.63559793881308912E-19,1.58218210030310826E-05,1.86328367640891776E-16,2.30017456622936928E-08,1.35248219789633250E-05,9.35334263351594709E-06,3.33112325457490131E-08,5.36840425945062396E-27,6.09269226514148417E-15,2.59103961198828232E-07,2.86841656341132946E-04,3.03783614844173929E-03,6.06910846442805218E-14
4.89600000000000000E+03,4.92948694011645728E-15,1.17590568706343861E-02,8.31968458240795690E-13,3.79799887571466016E-02,8.58227717757438210E-14,3.94239990125636389E-03,3.98466284969286867E-14,2.00010981212661587E-03,5.10430338813138486E-16,6.28490235140401531E-19,1.58218210030518756E-05,1.76480794454512486E-16,2.30017456622936928E-08,1.35248219789708247E-05,9.35334263353030938E-06,3.33112325457163295E-08,4.81595854640533367E-27,5.77068958919698848E-15,2.59103963568489617E-07,2.86841656341137066E-04,3.03783614844181345E-03,5.74835220740800171E-14
4.91300000000000000E+03,4.66896040821994007E-15,1.17590568706342265E-02,7.87998394072708437E-13,3.79799887571476008E-02,8.12869834959082892E-14,3.94239990125537076E-03,3.77407087417465322E-14,2.00010981212638949E-03,4.83453769535243888E-16,5.95274124968319165E-19,1.58218210030718656E-05,1.67153671797952640E-16,2.30017456622936928E-08,1.35248219789778737E-05,9.35334263354402454E-06,3.33112325456848437E-08,4.32036361948871495E-27,5.46570496025106558E-15,2.59103965812912945E-07,2.86841656341140969E-04,3.03783614844188327E-03,5.44454812335053874E-14
4.93000000000000000E+03,4.42220286986100924E-15,1.17590568706340774E-02,7.46352175867522115E-13,3.79799887571485584E-02,7.69909145224280647E-14,3.94239990125442880E-03,3.57460881901004044E-14,2.00010981212617525E-03,4.57902929166198055E-16,5.63813507424911655E-19,1.58218210030907273E-05,1.58319493528442443E-16,2.30017456622936928E-08,1.35248219789845652E-05,9.35334263355699092E-06,3.33112325456551380E-08,3.87576909733247790E-27,5.17683896365503092E-15,2.59103967938716986E-07,2.86841656341144710E-04,3.03783614844195006E-03,5.15680027909186534E-14
4.94700000000000000E+03,4.18848662494072042E-15,1.17590568706339316E-02,7.06906986882495679E-13,3.79799887571494604E-02,7.29218955369192043E-14,3.94239990125353889E-03,3.38568846080266593E-14,2.00010981212597229E-03,4.33702467022949853E-16,5.34015603604002316E-19,1.58218210031083524E-05,1.49952207220418720E-16,2.30017456622936928E-08,1.35248219789909485E-05,9.35334263356917972E-06,3.33112325456274506E-08,3.47692663524780739E-27,4.90323971939861152E-15,2.59103969952170894E-07,2.86841656341148342E-04,3.03783614844201294E-03,4.88426009210789301E-14
4.96400000000000000E+03,3.96712243277493421E-15,1.17590568706337981E-02,6.69546501318151392E-13,3.79799887571503209E-02,6.90679268025566386E-14,3.94239990125269408E-03,3.20675266413827277E-14,2.00010981212578060E-03,4.10781014754177981E-16,5.05792538023719093E-19,1.58218210031251440E-05,1.42027137335597478E-16,2.30017456622936928E-08,1.35248219789969743E-05,9.35334263358075866E-06,3.33112325456010537E-08,3.11910429112194133E-27,4.64410036987396113E-15,2.59103971859212688E-07,2.86841656341151594E-04,3.03783614844207279E-03,4.62612382800224551E-14
4.98100000000000000E+03,3.75745747948936381E-15,1.17590568706336697E-02,6.34160541267743171E-13,3.79799887571511466E-02,6.54176427762729151E-14,3.94239990125189611E-03,3.03727373856650723E-14,2.00010981212559889E-03,3.89070975871380638E-16,4.79061079477795123E-19,1.58218210031409733E-05,1.34520912453774697E-16,2.30017456622936928E-08,1.35248219790027002E-05,9.35334263359170063E-06,3.33112325455761787E-08,2.79812339538352511E-27,4.39865670041284737E-15,2.59103973665465979E-07,2.86841656341154793E-04,3.03783614844212960E-03,4.38163023025402485E-14
4.99800000000000000E+03,3.55887345284079181E-15,1.17590568706335500E-02,6.00644751797314099E-13,3.79799887571519099E-02,6.19602785912251804E-14,3.94239990125113803E-03,2.87675188240990368E-14,2.00010981212542715E-03,3.68508326403799480E-16,4.53742395582152408E-19,1.58218210031557185E-05,1.27411396349118823E-16,2.30017456622936928E-08,1.35248219790081619E-05,9.35334263360196837E-06,3.33112325455530706E-08,2.51017725711054088E-27,4.16618488558036743E-15,2.59103975376257704E-07,2.86841656341157829E-04,3.03783614844218295E-03,4.15005827523963234E-14
5.01500000000000000E+03,3.37078471878170911E-15,1.17590568706334338E-02,5.68900293197746069E-13,3.79799887571526523E-02,5.86856383106294589E-14,3.94239990125042246E-03,2.72471370883207172E-14,2.00010981212526496E-03,3.49032426088283988E-16,4.29761820294513871E-19,1.58218210031700265E-05,1.20677622709477926E-16,2.30017456622936928E-08,1.35248219790132814E-05,9.35334263361182614E-06,3.33112325455305712E-08,2.25186292634814640E-27,3.94599935457776688E-15,2.59103976996632896E-07,2.86841656341160756E-04,3.03783614844223412E-03,3.93072504588919453E-14
5.03200000000000000E+03,3.19263659439831998E-15,1.17590568706333262E-02,5.38833549501647275E-13,3.79799887571533601E-02,5.55840648594792999E-14,3.94239990124974678E-03,2.58071084979276932E-14,2.00010981212511057E-03,3.30585839538345506E-16,4.07048633720676299E-19,1.58218210031833656E-05,1.14299733305692019E-16,2.30017456622936928E-08,1.35248219790181670E-05,9.35334263362107912E-06,3.33112325455096469E-08,2.02013105965076530E-27,3.73745076946074640E-15,2.59103978531370252E-07,2.86841656341163521E-04,3.03783614844228356E-03,3.72298371773788271E-14
5.04900000000000000E+03,3.02390371212293692E-15,1.17590568706332239E-02,5.10355852405271873E-13,3.79799887571540054E-02,5.26464115453479792E-14,3.94239990124910147E-03,2.44431863378878204E-14,2.00010981212496441E-03,3.13114166864333824E-16,3.85535853557971160E-19,1.58218210031961829E-05,1.08258919428694094E-16,2.30017456622936928E-08,1.35248219790227597E-05,9.35334263362991537E-06,3.33112325454894901E-08,1.81224611502304275E-27,3.53992411020993304E-15,2.59103979984995786E-07,2.86841656341166177E-04,3.03783614844232910E-03,3.52622165140677198E-14
5.06600000000000000E+03,2.86408847039922144E-15,1.17590568706331250E-02,4.83383219781334327E-13,3.79799887571546438E-02,4.98640150843417750E-14,3.94239990124849605E-03,2.31513483347688690E-14,2.00010981212482650E-03,2.96565883245471196E-16,3.65160037561118308E-19,1.58218210032083192E-05,1.02537366421685448E-16,2.30017456622936928E-08,1.35248219790271168E-05,9.35334263363828236E-06,3.33112325454704187E-08,1.62574170329723884E-27,3.35283686100660470E-15,2.59103981361796279E-07,2.86841656341168616E-04,3.03783614844237333E-03,3.33985858589883906E-14
